tinh,huyen,xa,Ho,x,y,prop.ho,songuoi,danso,pro.pop,area_km,songuoi_km,danso_km,distm_km,rank,geometry
Dong Thap,Cao Lanh,Xa My Hoi,Mai,105.7292031,10.42471932,0.783630031,84,10172,0.825796304,16.96376805,4.95173005,599.6309294,1173.491568,8272,
An Giang,Chau Thanh,Xa Vinh Hanh,Mai,105.2438447,10.43987437,0.783630031,186,12889,1.443091008,36.89391316,5.041482024,349.3530205,1173.540086,8273,
Tien Giang,Cho Gao,Xa Phu Kiet,Mai,106.3707079,10.43412028,0.783630031,127,11111,1.14301143,11.45916914,11.08282795,969.6165457,1173.699701,8274,
Tien Giang,Chau Thanh,Xa Than Cuu Nghia,Mai,106.3325509,10.43222005,0.783630031,168,19745,0.850848316,12.62709296,13.30472505,1563.701167,1173.723232,8275,
Long An,Chau Thanh,Xa Duong Xuan Hoi,Mai,106.4571184,10.43727102,0.783630031,11,5584,0.196991404,6.850213782,1.605789301,815.1570414,1173.826321,8276,
Ba Ria - Vung Tau,Ba Ria,Phuong Phuoc Nguyen,Mai,107.1830038,10.49940552,0.783630031,134,13304,1.007215875,2.469268064,54.26709313,5387.831396,1173.844,8277,
Ba Ria - Vung Tau,Ba Ria,Phuong Phuoc Hiep,Mai,107.1705015,10.49739494,0.783630031,85,5876,1.446562287,0.969932572,87.63495778,6058.153081,1173.903211,8278,
Ba Ria - Vung Tau,Ba Ria,Phuong Long Huong,Mai,107.1562843,10.4952894,0.783630031,103,9760,1.055327869,14.65157937,7.029958844,666.1397895,1173.952574,8279,
Ba Ria - Vung Tau,Dat Do,Xa Lang Dai,Mai,107.3477197,10.51834163,0.783630031,144,5956,2.41773002,32.42098521,4.441567678,183.7081742,1174.037629,8280,
Tien Giang,Go Cong,Xa Binh Dong,Mai,106.6489066,10.44693027,0.783630031,78,14890,0.523841504,22.95160231,3.398455538,648.7564483,1174.073507,8281,
Dong Thap,Thap Muoi,Xa Thanh My,Mai,105.8401714,10.41835914,0.783630031,83,12706,0.653234692,47.40649722,1.750814864,268.0223333,1174.12373,8282,
Tien Giang,Chau Thanh,Xa Diem Hy,Mai,106.2022563,10.4237726,0.783630031,85,9324,0.911625912,14.31206807,5.939043859,651.4781758,1174.127404,8283,
Ba Ria - Vung Tau,Ba Ria,Phuong Kim Dinh,Mai,107.1356336,10.49079877,0.783630031,117,10094,1.159104418,18.77138823,6.232890107,537.7332713,1174.185244,8284,
Kien Giang,Giang Thanh,Xa Vinh Dieu,Mai,104.689239,10.4761297,0.783630031,57,6584,0.865735115,104.6979865,0.544423078,62.8856411,1174.32365,8285,
Tien Giang,Cai Lay,Xa Binh Phu,Mai,106.0829244,10.41827238,0.783630031,61,16144,0.377849356,18.98283083,3.213430101,850.452714,1174.395898,8286,
An Giang,Chau Thanh,Xa Vinh Binh,Mai,105.1963065,10.43412795,0.783630031,95,8942,1.062402147,41.24842198,2.303118409,216.7840506,1174.46693,8287,
Ho Chi Minh,Can Gio,Xa Ly Nhon,Mai,106.811205,10.45552517,0.783630031,28,5147,0.544006217,162.5472275,0.172257629,31.66464343,1174.516959,8288,
An Giang,Tri Ton,Xa Chau Lang,Mai,104.9969545,10.44611905,0.783630031,38,12447,0.305294448,31.63593695,1.201165626,393.4449617,1174.608356,8289,
Tien Giang,Cai Be,Xa Thien Trung,Mai,105.9499466,10.41357908,0.783630031,64,8669,0.738262775,20.24125194,3.16185976,428.2837853,1174.700025,8290,
Tien Giang,Cai Be,Xa Hau My Phu,Mai,105.996583,10.4127869,0.783630031,52,8211,0.633296797,11.08036967,4.692984217,741.0402578,1174.843392,8291,
An Giang,Long Xuyen,Xa My Hoa Hung,Mai,105.4355078,10.41880277,0.783630031,161,21309,0.755549298,19.73579084,8.157767851,1079.71351,1174.913756,8292,
Ba Ria - Vung Tau,Ba Ria,Phuong Long Toan,Mai,107.1948185,10.49103192,0.783630031,125,10876,1.149319603,2.901381704,43.08292143,3748.558828,1174.91769,8293,
Tien Giang,Chau Thanh,Xa Nhi Binh,Mai,106.2274835,10.41705213,0.783630031,173,17890,0.967020682,19.49222088,8.875335501,917.8020353,1174.95993,8294,
An Giang,Tri Ton,Xa Vinh Phuoc,Mai,104.8433079,10.45543486,0.783630031,10,1750,0.571428571,55.36134978,0.180631434,31.61050095,1174.974306,8295,
An Giang,Cho Moi,Xa Hoi An,Mai,105.5248092,10.4151595,0.783630031,111,17868,0.621222297,23.04598468,4.81645725,775.3194427,1174.994229,8296,
Tien Giang,Chau Thanh,Xa Long Dinh,Mai,106.2648904,10.41748633,0.783630031,125,14653,0.853067631,17.93066211,6.97129862,817.2035094,1175.056098,8297,
Long An,Chau Thanh,Xa Long Tri,Mai,106.4374593,10.42505206,0.783630031,11,7882,0.139558488,9.588814442,1.147169972,821.9994294,1175.061632,8298,
Tien Giang,Go Cong Dong,Xa Gia Thuan,Mai,106.7427209,10.44451754,0.783630031,21,5964,0.352112676,20.88174017,1.005663313,285.6083808,1175.112297,8299,
Tien Giang,Chau Thanh,Xa Tam Hiep,Mai,106.3003266,10.41762838,0.783630031,67,15502,0.432202296,19.90479124,3.366023748,778.8074648,1175.189526,8300,
Tien Giang,Cai Be,Xa My Tan,Mai,105.9116629,10.40846227,0.783630031,55,5262,1.045229951,17.73180746,3.101770653,296.7548577,1175.236064,8301,
Dong Thap,Lap Vo,Xa My An Hung A,Mai,105.5736694,10.41162216,0.783630031,85,8165,1.041028781,11.02005484,7.713210253,740.9219025,1175.241921,8302,
An Giang,Tri Ton,Xa Luong Phi,Mai,104.9263127,10.44548729,0.783630031,34,8353,0.407039387,41.83267595,0.812761776,199.6764446,1175.289757,8303,
Ba Ria - Vung Tau,Long Dien,Xa An Nhut,Mai,107.2459759,10.49131315,0.783630031,29,4046,0.716757291,6.06473379,4.781743273,667.1356304,1175.569148,8304,
Long An,Chau Thanh,Xa Thanh Vinh Dong,Mai,106.5617439,10.42748506,0.783630031,88,6444,1.365611421,11.48177911,7.664317452,561.2370643,1175.578553,8305,
Ba Ria - Vung Tau,Dat Do,Thi tran Dat Do,Mai,107.2688343,10.49348714,0.783630031,550,20710,2.655721873,22.54521464,24.39542088,918.5984844,1175.643593,8306,
Dong Thap,Cao Lanh,Xa My Xuong,Mai,105.711501,10.40435163,0.783630031,39,7228,0.539568345,10.85198325,3.593813141,666.0533688,1175.766765,8307,
Dong Thap,Cao Lanh,Xa Binh Hang Trung,Mai,105.753384,10.40390649,0.783630031,43,11071,0.388402132,19.96074822,2.154227864,554.6385274,1175.767819,8308,
An Giang,Chau Thanh,Xa Vinh An,Mai,105.1436608,10.42424204,0.783630031,66,8938,0.738420228,30.35731401,2.17410539,294.4265753,1175.90741,8309,
Ba Ria - Vung Tau,Ba Ria,Phuong Phuoc Trung,Mai,107.1777598,10.47961603,0.783630031,69,6152,1.121586476,6.358900595,10.85093232,967.4628354,1175.94964,8310,
Ba Ria - Vung Tau,Long Dien,Thi tran Long Dien,Mai,107.2097973,10.48321524,0.783630031,155,20255,0.76524315,14.21136336,10.90676496,1425.267899,1175.973148,8311,
An Giang,Long Xuyen,Phuong Binh Duc,Mai,105.4011597,10.41017743,0.783630031,132,20001,0.659967002,11.97852793,11.01971801,1669.737727,1176.011693,8312,
Tien Giang,Cai Be,Xa My Loi B,Mai,105.8737081,10.40110635,0.783630031,35,7664,0.456680585,18.84171257,1.857580614,406.7570807,1176.034143,8313,
Long An,Chau Thanh,Xa An Luc Long,Mai,106.4790006,10.41830988,0.783630031,32,12689,0.252186934,17.44227337,1.834623235,727.4854446,1176.052091,8314,
Ho Chi Minh,Can Gio,Xa Long Hoa,Mai,106.9031117,10.44844097,0.783630031,111,10213,1.086850093,138.3047107,0.8025757,73.84419483,1176.198242,8315,
Tien Giang,Cho Gao,Xa Luong Hoa Lac,Mai,106.3650239,10.41079573,0.783630031,78,10732,0.72679836,9.565471081,8.154329185,1121.952062,1176.248266,8316,
An Giang,Chau Thanh,Xa Hoa Binh Thanh,Mai,105.3468743,10.4100254,0.783630031,241,10682,2.256131811,33.83857818,7.122048649,315.6752019,1176.280299,8317,
Dong Thap,Lap Vo,Xa Hoi An Dong,Mai,105.5465818,10.40097385,0.783630031,71,8691,0.816937061,12.63876639,5.617636863,687.646225,1176.495941,8318,
Tien Giang,Cho Gao,Xa Thanh Binh,Mai,106.4051068,10.41031986,0.783630031,48,9930,0.483383686,14.25915833,3.366257594,696.3945398,1176.509314,8319,
Kien Giang,Giang Thanh,Xa Phu Loi,Mai,104.5994714,10.46519378,0.783630031,12,3953,0.303566911,47.06092506,0.254988613,83.99749888,1176.580542,8320,
Tien Giang,Chau Thanh,Xa Long An,Mai,106.333137,10.40620332,0.783630031,89,9435,0.943296237,6.187848183,14.38302902,1524.762683,1176.601061,8321,
Dong Thap,Lap Vo,Xa Tan My,Mai,105.6522503,10.39519543,0.783630031,160,11476,1.394214012,18.13271494,8.823830325,632.8892301,1176.876706,8322,
Tien Giang,Chau Thanh,Xa Duong Diem,Mai,106.2050557,10.39722201,0.783630031,23,6388,0.360050094,3.356125154,6.85314133,1903.385514,1177.072356,8323,
Tien Giang,Go Cong,Xa Binh Xuan,Mai,106.6265324,10.41709706,0.783630031,152,16660,0.912364946,26.27335651,5.785328568,634.1024601,1177.193813,8324,
Kien Giang,Giang Thanh,Xa Vinh Phu,Mai,104.7609338,10.4419909,0.783630031,53,7233,0.732752661,127.1018334,0.416988477,56.9071256,1177.295353,8325,
Tien Giang,Go Cong Tay,Xa Dong Son,Mai,106.5513763,10.41042323,0.783630031,33,9254,0.35660255,15.04093409,2.194012673,615.2543416,1177.39084,8326,
An Giang,Tri Ton,Thi tran Tri Ton,Mai,105.0088348,10.41985819,0.783630031,114,13421,0.849415096,8.111782768,14.05363078,1654.506831,1177.406806,8327,
Ba Ria - Vung Tau,Xuyen Moc,Xa Phuoc Thuan,Mai,107.4076717,10.49442062,0.783630031,90,8178,1.100513573,51.52548215,1.746708546,158.7175832,1177.550037,8328,
Tien Giang,Cho Gao,Xa Quon Long,Mai,106.5036037,10.4051309,0.783630031,23,10309,0.223106024,13.33501591,1.724782345,773.077443,1177.660795,8329,
An Giang,Long Xuyen,Phuong Binh Khanh,Mai,105.4093981,10.39362651,0.783630031,291,30787,0.945204145,6.90059918,42.17025108,4461.496632,1177.80528,8330,
Dong Thap,Lap Vo,Xa My An Hung B,Mai,105.6115445,10.38743667,0.783630031,117,14700,0.795918367,23.74936019,4.926448504,618.9640429,1177.821306,8331,
Dong Thap,Cao Lanh,Xa My Long,Mai,105.7921471,10.38470571,0.783630031,123,10743,1.144931583,23.5597449,5.220769603,455.9896572,1177.862224,8332,
Tien Giang,Cai Be,Xa Hau Thanh,Mai,106.0050159,10.3849158,0.783630031,95,13310,0.713749061,11.81683744,8.039376056,1126.358898,1177.938278,8333,
Ba Ria - Vung Tau,Vung Tau,Xa Long Son,Mai,107.0998131,10.45166953,0.783630031,274,14906,1.838185965,53.92108868,5.081499775,276.441006,1178.044151,8334,
Dong Thap,Lap Vo,Xa Tan Khanh Trung,Mai,105.6948098,10.38352089,0.783630031,162,15887,1.019701643,19.98244263,8.107116982,795.0479475,1178.094601,8335,
An Giang,Cho Moi,Xa Hoa Binh,Mai,105.4701793,10.38875594,0.783630031,249,18960,1.313291139,22.05998823,11.28740403,859.47462,1178.100984,8336,
Tien Giang,Go Cong,Xa Tan Trung,Mai,106.6748904,10.41098874,0.783630031,90,14330,0.628053036,20.33505667,4.425854399,704.6943726,1178.243833,8337,
An Giang,Chau Thanh,Xa Vinh Loi,Mai,105.3031845,10.39408376,0.783630031,37,5150,0.718446602,26.75536065,1.382900439,192.4847909,1178.264969,8338,
Dong Thap,Cao Lanh,Xa Binh Hang Tay,Mai,105.7684076,10.38084556,0.783630031,38,9572,0.396991224,15.08883248,2.51841884,634.376451,1178.30541,8339,
An Giang,Long Xuyen,Phuong My Binh,Mai,105.4363212,10.38784866,0.783630031,117,14748,0.793327909,1.740593684,67.21844452,8472.971109,1178.331999,8340,
Tien Giang,Go Cong Tay,Xa Binh Phu,Mai,106.6034667,10.40485617,0.783630031,19,8623,0.220340949,13.41046499,1.416803967,643.0052953,1178.373293,8341,
Tien Giang,Cho Gao,Xa Dang Hung Phuoc,Mai,106.441157,10.3949199,0.783630031,26,11107,0.234086612,14.61627052,1.778839545,759.9065704,1178.411181,8342,
An Giang,Tri Ton,Xa Ta Danh,Mai,105.0838564,10.40499163,0.783630031,72,6484,1.110425663,50.83842415,1.416251609,127.5413254,1178.460647,8343,
Dong Thap,Cao Lanh,Xa My Hiep,Mai,105.8089908,10.37816744,0.783630031,47,11342,0.414388997,25.25784913,1.860807694,449.0485291,1178.577229,8344,
Tien Giang,Cai Be,Xa An Cu,Mai,106.0292588,10.37919667,0.783630031,159,13210,1.203633611,11.36988935,13.98430495,1161.840682,1178.610036,8345,
Tien Giang,Go Cong Dong,Xa Tan Tay,Mai,106.7148382,10.41051763,0.783630031,88,13458,0.653886164,14.58635362,6.033036238,922.643201,1178.623423,8346,
Tien Giang,Go Cong Dong,Thi tran Vam Lang,Mai,106.7710295,10.41464625,0.783630031,98,13424,0.730035757,18.03144949,5.434948535,744.477032,1178.655184,8347,
Tien Giang,Chau Thanh,Xa Huu Dao,Mai,106.1998621,10.38113147,0.783630031,27,4724,0.571549534,4.838001321,5.580816996,976.4362774,1178.833507,8348,
Tien Giang,My Tho,Xa Dao Thanh,Mai,106.3595659,10.38699711,0.783630031,212,20810,1.01874099,10.81838523,19.5962702,1923.577277,1178.850772,8349,
Tien Giang,Chau Thanh,Xa Dong Hoa,Mai,106.2509548,10.38247136,0.783630031,216,9846,2.193784278,7.613280749,28.37147442,1293.266375,1178.87137,8350,
An Giang,Tri Ton,Xa Nui To,Mai,105.009913,10.40635236,0.783630031,55,7966,0.690434346,32.90446111,1.671505873,242.0948325,1178.887712,8351,
Ba Ria - Vung Tau,Long Dien,Xa An Ngai,Mai,107.2138713,10.45614617,0.783630031,56,8079,0.693155093,17.67230833,3.168799398,457.1558989,1178.999239,8352,
An Giang,Long Xuyen,Phuong My Long,Mai,105.44556,10.38077907,0.783630031,186,16331,1.138938216,1.265601937,146.965641,12903.74131,1179.076692,8353,
Tien Giang,Cai Lay,Xa Phu An,Mai,106.0526055,10.37485014,0.783630031,170,15968,1.064629259,15.73160744,10.80627016,1015.026599,1179.133896,8354,
Ba Ria - Vung Tau,Dat Do,Xa Loc An,Mai,107.3439714,10.47077913,0.783630031,39,4412,0.883952856,17.91601859,2.176822925,246.2600704,1179.197434,8355,
An Giang,Long Xuyen,Xa My Khanh,Mai,105.3887221,10.38170246,0.783630031,143,11249,1.271224109,9.381037863,15.24351592,1199.121053,1179.213838,8356,
An Giang,Chau Thanh,Xa Vinh Nhuan,Mai,105.2401175,10.3872137,0.783630031,100,6374,1.568873549,38.35444804,2.607259526,166.1867222,1179.378459,8357,
Ba Ria - Vung Tau,Dat Do,Xa Phuoc Hoi,Mai,107.2998443,10.46327861,0.783630031,58,6705,0.8650261,22.62231325,2.563840371,296.3887877,1179.389913,8358,
Ba Ria - Vung Tau,Long Dien,Xa Tam Phuoc,Mai,107.2408325,10.45555722,0.783630031,70,6926,1.010684378,13.83946879,5.057997605,500.4527344,1179.424168,8359,
An Giang,Long Xuyen,Phuong My Xuyen,Mai,105.4375038,10.37764217,0.783630031,93,10453,0.889696738,0.601891411,154.5129209,17366.92002,1179.455432,8360,
Tien Giang,My Tho,Xa Phuoc Thanh,Mai,106.3175547,10.37964467,0.783630031,131,13844,0.946258307,10.45783783,12.5264899,1323.791803,1179.464222,8361,
Tien Giang,Chau Thanh,Xa Binh Trung,Mai,106.2274607,10.37591463,0.783630031,152,9512,1.597981497,9.09978755,16.70368667,1045.299129,1179.507535,8362,
Tien Giang,My Tho,Xa My Phong,Mai,106.3849249,10.38215101,0.783630031,186,21394,0.869402636,11.47948122,16.2028228,1863.67307,1179.514664,8363,
Tien Giang,Cai Be,Xa Thien Tri,Mai,105.9629294,10.36844243,0.783630031,323,9190,3.51468988,13.37794184,24.14422217,686.9517083,1179.705752,8364,
Tien Giang,Cho Gao,Xa Binh Phuc Nhut,Mai,106.5245209,10.38782533,0.783630031,275,12263,2.242518144,17.66768515,15.56514041,694.0920611,1179.706444,8365,
Tien Giang,Chau Thanh,Xa Long Hung,Mai,106.2736362,10.37565468,0.783630031,358,14169,2.526642671,15.05643831,23.77720366,941.0592141,1179.71552,8366,
An Giang,Long Xuyen,Phuong Dong Xuyen,Mai,105.430301,10.37489799,0.783630031,102,12671,0.804987767,1.20925968,84.34912837,10478.31182,1179.787889,8367,
Tien Giang,Chau Thanh,Xa Thanh Phu,Mai,106.2976182,10.37572998,0.783630031,129,10369,1.244092969,7.623931865,16.92040305,1360.059374,1179.808446,8368,
Tien Giang,Cai Be,Xa My Loi A,Mai,105.8851128,10.36667667,0.783630031,74,10433,0.709287837,17.82402701,4.151699274,585.3334936,1179.845603,8369,
Dong Thap,Lap Vo,Xa Binh Thanh Trung,Mai,105.5663909,10.36922216,0.783630031,134,17602,0.761277128,31.3230086,4.278005402,561.9511275,1179.950199,8370,
Tien Giang,Cai Lay,Xa Cam Son,Mai,106.0861452,10.36697099,0.783630031,100,8560,1.168224299,12.41730871,8.053274857,689.3603277,1180.076469,8371,
An Giang,Chau Thanh,Xa Tan Phu,Mai,105.1586032,10.38554671,0.783630031,22,3612,0.609080842,24.40550905,0.901435817,147.9993715,1180.077695,8372,
An Giang,Tri Ton,Xa An Tuc,Mai,104.9470824,10.39996223,0.783630031,10,5655,0.17683466,27.34888996,0.365645553,206.7725604,1180.124221,8373,
Tien Giang,Cai Be,Xa My Duc Dong,Mai,105.9441102,10.36440845,0.783630031,98,10056,0.974542562,12.71864234,7.705224927,790.6504272,1180.133136,8374,
Ho Chi Minh,Can Gio,Thi tran Can Thanh,Mai,106.9523804,10.4170712,0.783630031,74,10789,0.685883771,30.79404754,2.403061822,350.3599189,1180.16777,8375,
Tien Giang,Cho Gao,Xa Tan Thuan Binh,Mai,106.4724092,10.37994698,0.783630031,18,10930,0.164684355,12.28919959,1.464700762,889.3988513,1180.248858,8376,
An Giang,Cho Moi,Xa Hoa An,Mai,105.4977714,10.3667121,0.783630031,191,19431,0.982965365,18.97425989,10.06626878,1024.071564,1180.43976,8377,
Tien Giang,Cai Be,Xa My Duc Tay,Mai,105.9228229,10.36118242,0.783630031,69,13756,0.501599302,19.83820858,3.478136634,693.4093845,1180.472844,8378,
An Giang,Long Xuyen,Phuong My Phuoc,Mai,105.4375879,10.36766695,0.783630031,246,30233,0.813680415,4.021637155,61.16911857,7517.585211,1180.557717,8379,
Tien Giang,Go Cong Tay,Xa Dong Thanh,Mai,106.5861566,10.38149012,0.783630031,60,10323,0.581226388,15.79095174,3.799644316,653.7288045,1180.827165,8380,
Tien Giang,Cai Be,Xa Hoa Khanh,Mai,105.9894982,10.35579377,0.783630031,177,19922,0.888465014,23.97645013,7.382243786,830.898648,1181.13711,8381,
Dong Thap,Lap Vo,Xa Long Hung A,Mai,105.6759204,10.35582515,0.783630031,260,11471,2.266585302,17.96389832,14.47347315,638.5585018,1181.187998,8382,
An Giang,Long Xuyen,Phuong My Hoa,Mai,105.4082604,10.36305329,0.783630031,245,32789,0.747201805,16.4498862,14.89372005,1993.266068,1181.189279,8383,
Tien Giang,Cho Gao,Xa Song Binh,Mai,106.4187697,10.36860417,0.783630031,62,8004,0.774612694,9.694303088,6.395508727,825.639546,1181.192266,8384,
Tien Giang,Cai Lay,Xa My Long,Mai,106.1776245,10.35855419,0.783630031,102,10411,0.979732975,12.76222375,7.992337543,815.7669231,1181.256704,8385,
Tien Giang,Go Cong Dong,Xa Kieng Phuoc,Mai,106.7692852,10.38982493,0.783630031,170,16135,1.053610164,29.22581862,5.816774619,552.080344,1181.375994,8386,
Dong Thap,Sa Dec,Xa Tan Khanh Dong,Mai,105.7324724,10.35271847,0.783630031,88,17949,0.49027801,22.13350377,3.975872998,810.9425505,1181.451352,8387,
An Giang,Chau Thanh,Xa Vinh Thanh,Mai,105.3346827,10.3636929,0.783630031,242,12768,1.895363409,25.44452828,9.510885694,501.7974733,1181.460274,8388,
Tien Giang,Go Cong Dong,Xa Tan Dong,Mai,106.7129753,10.3844595,0.783630031,50,10260,0.487329435,11.78087104,4.24416835,870.9033454,1181.48168,8389,
An Giang,Long Xuyen,Phuong My Quy,Mai,105.4433309,10.35894428,0.783630031,111,14635,0.758455757,4.836586051,22.95007239,3025.89468,1181.499062,8390,
Dong Thap,Lap Vo,Thi tran Lap Vo,Mai,105.5207801,10.35557053,0.783630031,59,10174,0.579909573,4.523739737,13.04230646,2249.024168,1181.595432,8391,
Tien Giang,Go Cong Tay,Xa Thanh Cong,Mai,106.6263425,10.37644901,0.783630031,13,4948,0.262732417,8.383067388,1.55074502,590.237412,1181.677837,8392,
Tien Giang,Go Cong Tay,Xa Binh Nhi,Mai,106.5565108,10.37176869,0.783630031,25,10816,0.231139053,13.83158286,1.807457632,781.9784699,1181.69317,8393,
Tien Giang,Chau Thanh,Xa Vinh Kim,Mai,106.2394552,10.35604018,0.783630031,124,10160,1.220472441,5.897054853,21.02744558,1722.893928,1181.749124,8394,
Tien Giang,Go Cong,Xa Long Hung,Mai,106.6834802,10.37980614,0.783630031,19,5592,0.339771102,6.497513137,2.924195704,860.6369671,1181.7527,8395,
Tien Giang,Chau Thanh,Xa Ban Long,Mai,106.2088556,10.35489769,0.783630031,64,8387,0.763085728,9.444096595,6.776720182,888.0680026,1181.764671,8396,
Ba Ria - Vung Tau,Dat Do,Xa Long My,Mai,107.2656102,10.43582953,0.783630031,48,4342,1.105481345,12.87115719,3.729268418,337.3434057,1181.926279,8397,
Tien Giang,My Tho,Xa Trung An,Mai,106.3263054,10.35763881,0.783630031,207,26412,0.783734666,10.2647957,20.16601266,2573.066311,1181.936172,8398,
Tien Giang,Cai Be,Xa Tan Hung,Mai,105.8368876,10.34707305,0.783630031,73,13284,0.549533273,19.34522561,3.773540897,686.6810585,1182.00909,8399,
Tien Giang,Cho Gao,Xa Long Binh Dien,Mai,106.4395425,10.36216583,0.783630031,31,12659,0.244885062,12.44028036,2.491905255,1017.581569,1182.019936,8400,
Tien Giang,My Tho,Xa Tan My Chanh,Mai,106.4007544,10.36001939,0.783630031,154,14447,1.065965252,9.453812193,16.28972491,1528.166596,1182.043055,8401,
An Giang,Tri Ton,Xa Luong An Tra,Mai,104.8894365,10.38722482,0.783630031,64,7533,0.849595115,88.28976365,0.724885846,85.32132932,1182.049253,8402,
Tien Giang,Cho Gao,Xa Binh Phan,Mai,106.4931372,10.3638313,0.783630031,27,7693,0.350968413,9.64661117,2.798910366,797.4821276,1182.15564,8403,
Tien Giang,Go Cong,Xa Long Chanh,Mai,106.652868,10.37174778,0.783630031,144,6659,2.16248686,7.906846345,18.21206505,842.181536,1182.399291,8404,
Tien Giang,Cai Lay,Xa Long Tien,Mai,106.1466601,10.34729157,0.783630031,122,12638,0.965342618,16.39876241,7.439585801,770.6679128,1182.408524,8405,
Tien Giang,Cai Be,Xa Dong Hoa Hiep,Mai,106.0250857,10.34410453,0.783630031,168,13472,1.247030879,12.9092107,13.01396375,1043.59595,1182.483962,8406,
Tien Giang,Cai Lay,Xa Hiep Duc,Mai,106.0632581,10.34450306,0.783630031,122,6510,1.874039939,10.66752163,11.43658333,610.2635859,1182.511444,8407,
An Giang,Thoai Son,Thi tran Phu Hoa,Mai,105.3820264,10.35090208,0.783630031,159,11672,1.362234407,7.040891675,22.58236703,1657.744578,1182.647986,8408,
Ba Ria - Vung Tau,Long Dien,Xa Phuoc Hung,Mai,107.2251468,10.42228256,0.783630031,421,26829,1.56919751,9.650109384,43.62644849,2780.17574,1182.866918,8409,
Dong Thap,Lap Vo,Xa Binh Thanh,Mai,105.5440376,10.34321275,0.783630031,150,15591,0.962093515,18.97838328,7.903729089,821.5136015,1182.890112,8410,
Kien Giang,Ha Tien,Phuong Dong Ho,Mai,104.5277871,10.41586873,0.783630031,112,7629,1.468082317,43.4817981,2.575790443,175.4527258,1182.895873,8411,
An Giang,Thoai Son,Xa Vinh Phu,Mai,105.2377514,10.354961,0.783630031,38,9825,0.386768448,36.74779196,1.034075736,267.3630027,1182.954736,8412,
Tien Giang,Chau Thanh,Xa Binh Duc,Mai,106.2947786,10.34702458,0.783630031,70,7280,0.961538462,8.011882661,8.737022615,908.650352,1182.968823,8413,
Tien Giang,Cai Be,Xa An Thai Trung,Mai,105.8767989,10.33785409,0.783630031,328,14590,2.248115147,19.72643472,16.62743444,739.6166721,1183.031214,8414,
